Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-01 00:00:00+03:00,31.36493900600779,31.49454652159115,31.105723974841077,31.148927688598633,1413,0.0,0.0
2023-05-02 00:00:00+03:00,31.10572331728972,31.14892703013398,30.457685753071953,30.630496978759766,752,0.0,0.0
2023-05-03 00:00:00+03:00,30.414486746896344,30.500890549966567,30.02566419454631,30.328081130981445,3564,0.0,0.0
2023-05-04 00:00:00+03:00,30.155270265865077,30.328079676562922,29.93925895570392,30.28487777709961,4046,0.0,0.0
2023-05-07 00:00:00+03:00,30.41448505108173,31.062518976510127,30.41448505108173,30.889711380004883,2200,0.0,0.0
2023-05-08 00:00:00+03:00,30.88971464304154,31.105725974336043,30.67370331174704,30.93291473388672,11000,0.0,0.0
2023-05-09 00:00:00+03:00,33.170798703875136,33.170798703875136,31.79264164585138,31.93520736694336,5000,0.0,1.1
2023-05-10 00:00:00+03:00,32.03025895570277,32.03025895570277,31.745123850895002,31.8876895904541,1000,0.0,0.0
2023-05-11 00:00:00+03:00,31.697595970739645,32.03025658985204,31.412460886992807,31.98273468017578,500,0.0,0.0
2023-05-14 00:00:00+03:00,31.982732457639795,32.03025436401367,31.84016311282912,32.03025436401367,10000,0.0,0.0
2023-05-15 00:00:00+03:00,32.03025569559641,32.31539077138253,31.45998191833496,31.45998191833496,662,0.0,0.0
2023-05-16 00:00:00+03:00,31.69759730387241,31.792644752911713,29.986783103748927,30.79467010498047,4783,0.0,0.0
2023-05-17 00:00:00+03:00,30.89291137226595,30.988850624601007,30.605088125488948,30.796968460083008,4619,0.3024,0.0
2023-05-18 00:00:00+03:00,30.94088055453451,31.084793090820312,30.844941303575858,31.084793090820312,601,0.0,0.0
2023-05-21 00:00:00+03:00,31.084793090820312,31.132762716299638,30.94088055453451,31.084793090820312,885,0.0,0.0
2023-05-22 00:00:00+03:00,31.036820983726713,31.08479427087505,30.89291210182561,30.940881729125977,555,0.0,0.0
2023-05-23 00:00:00+03:00,30.940880998433478,31.03682025076854,30.701029207747947,30.796968460083008,500,0.0,0.0
2023-05-24 00:00:00+03:00,30.74899844942024,30.84494136040348,30.605087742793216,30.70102882385254,3791,0.0,0.0
2023-05-25 00:00:00+03:00,30.701026446555044,30.701026446555044,30.605085372924805,30.605085372924805,473,0.0,0.0
2023-05-28 00:00:00+03:00,30.653057098388672,30.748996342951735,30.653057098388672,30.653057098388672,759,0.0,0.0
2023-05-29 00:00:00+03:00,30.653058073657803,30.701027697465552,30.413206294771353,30.4611759185791,1880,0.0,0.0
2023-05-30 00:00:00+03:00,30.50914791204927,30.653060454497982,30.50914791204927,30.557119369506836,572,0.0,0.0
2023-05-31 00:00:00+03:00,30.55711585721604,30.6050854792359,30.221323013305664,30.221323013305664,1146,0.0,0.0
2023-06-01 00:00:00+03:00,30.413203917633453,30.557114607732295,30.365232467651367,30.365232467651367,990,0.0,0.0
2023-06-04 00:00:00+03:00,30.701027847644784,30.940879627704508,30.605086769636124,30.89291000366211,1500,0.0,0.0
2023-06-05 00:00:00+03:00,30.892909806198638,31.660434765514292,30.892909806198638,31.276670455932617,714,0.0,0.0
2023-06-06 00:00:00+03:00,31.276668350976124,31.276668350976124,30.940877347577057,31.22869873046875,2000,0.0,0.0
2023-06-07 00:00:00+03:00,31.180732341778963,31.180732341778963,30.988850180013834,31.084793090820312,1000,0.0,0.0
2023-06-08 00:00:00+03:00,30.988850371759277,31.180732534711687,30.940880745983137,31.132762908935547,6720,0.0,0.0
2023-06-11 00:00:00+03:00,31.036815643310547,31.08478892220426,30.988846024264173,31.036815643310547,700,0.0,0.0
2023-06-12 00:00:00+03:00,31.036823085138096,31.036823085138096,30.796971272548625,30.988853454589844,500,0.0,0.0
2023-06-13 00:00:00+03:00,30.940879627704508,31.08479215967943,30.79696709572959,30.89291000366211,920,0.0,0.0
2023-06-14 00:00:00+03:00,30.892910150614384,31.324644088745117,30.892910150614384,31.324644088745117,500,0.0,0.0
2023-06-15 00:00:00+03:00,31.22870235312282,31.468554143330906,31.084793474906697,31.18073272705078,27337,0.0,0.0
2023-06-18 00:00:00+03:00,31.180735636631063,31.276674897727567,30.892914193493343,30.988853454589844,715,0.0,0.0
2023-06-19 00:00:00+03:00,30.89291137226595,30.988850624601007,30.748998833915476,30.796968460083008,4859944,0.0,0.0
2023-06-20 00:00:00+03:00,30.748997278218017,30.844940185546875,30.701027654477436,30.844940185546875,5097686,0.0,0.0
2023-06-21 00:00:00+03:00,30.79696709572959,30.98884925174691,30.748997471687186,30.89291000366211,3192388,0.0,0.0
2023-06-22 00:00:00+03:00,30.89291210182561,31.036820983726713,30.796969187376902,30.940881729125977,4892740,0.0,0.0
2023-07-02 00:00:00+03:00,30.89291000366211,30.98884925174691,30.79696709572959,30.89291000366211,3037150,0.0,0.0
2023-07-03 00:00:00+03:00,30.988853454589844,30.988853454589844,30.84494456294509,30.988853454589844,6086391,0.0,0.0
2023-07-04 00:00:00+03:00,30.988853454589844,31.036823085138096,30.892914193493343,30.988853454589844,3380056,0.0,0.0
2023-07-05 00:00:00+03:00,30.988846024264173,31.08478892220426,30.9408764052178,31.036815643310547,5349418,0.0,0.0
2023-07-06 00:00:00+03:00,30.988853454589844,31.036823085138096,30.892914193493343,30.988853454589844,3438050,0.0,0.0
2023-07-09 00:00:00+03:00,30.988853454589844,31.036823085138096,30.940883824041595,30.988853454589844,3050612,0.0,0.0
2023-07-10 00:00:00+03:00,30.89290980928746,30.988849056768622,30.844940185546875,30.844940185546875,4007160,0.0,0.0
2023-07-11 00:00:00+03:00,30.844941746098417,30.940880998433478,30.796968460083008,30.796968460083008,5613729,0.0,0.0
2023-07-12 00:00:00+03:00,30.89291000366211,31.03681887578931,30.844940379619707,30.89291000366211,4516011,0.0,0.0
2023-07-13 00:00:00+03:00,30.94087943302804,30.988849056768622,30.844940185546875,30.844940185546875,4601798,0.0,0.0
2023-07-16 00:00:00+03:00,30.844940185546875,30.89290980928746,30.701027654477436,30.844940185546875,5293094,0.0,0.0
2023-07-17 00:00:00+03:00,30.796971272548625,31.036823085138096,30.701032011452124,30.988853454589844,21493538,0.0,0.0
2023-07-18 00:00:00+03:00,30.940883824041595,30.988853454589844,30.796971272548625,30.988853454589844,5942136,0.0,0.0
