Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-01 00:00:00-04:00,107.45610647799992,108.41375373636303,107.2366442209514,107.44612884521484,20926300,0.0,0.0
2023-05-02 00:00:00-04:00,107.39625972550019,107.46608793607356,104.24399739515,105.72037506103516,20343100,0.0,0.0
2023-05-03 00:00:00-04:00,105.9597846268858,107.86510157227127,105.36125602244498,105.86003112792969,17116300,0.0,0.0
2023-05-04 00:00:00-04:00,105.89993250201739,106.03958892065583,104.44350251786686,104.95225524902344,19780600,0.0,0.0
2023-05-05 00:00:00-04:00,105.06199171500148,106.17925073155239,104.48241374286641,105.95479583740234,20705300,0.0,0.0
2023-05-08 00:00:00-04:00,105.5358207129636,108.15438996639026,105.53083570185812,107.9748306274414,17266000,0.0,0.0
2023-05-09 00:00:00-04:00,108.5135138041506,110.32406992375215,107.46109799735007,107.67557525634766,24782400,0.0,0.0
2023-05-10 00:00:00-04:00,108.28407820170075,113.2319263237069,108.21424999151796,112.00493621826172,47533500,0.0,0.0
2023-05-11 00:00:00-04:00,115.57617140991731,118.14985285556746,114.64844938233199,116.6136245727539,57115100,0.0,0.0
2023-05-12 00:00:00-04:00,116.71337440904864,117.97028980291248,116.26447985944934,117.63111877441406,31272500,0.0,0.0
2023-05-15 00:00:00-04:00,116.2046197355027,118.50397323249916,116.19464971328952,116.67346954345703,22107900,0.0,0.0
2023-05-16 00:00:00-04:00,116.5437910996234,120.90308058059385,116.5437910996234,119.7957992553711,32370100,0.0,0.0
2023-05-17 00:00:00-04:00,119.88557769187808,121.98043149103579,119.16734036400604,121.1823959350586,26659600,0.0,0.0
2023-05-18 00:00:00-04:00,121.26219457454634,123.59646589804953,121.19236636802765,123.21739196777344,27014500,0.0,0.0
2023-05-19 00:00:00-04:00,123.89573639230312,126.16915271270588,122.41936630352342,122.94806671142578,30251300,0.0,0.0
2023-05-22 00:00:00-04:00,123.20742644394399,126.73875503974675,123.14756825709718,125.5616455078125,29760200,0.0,0.0
2023-05-23 00:00:00-04:00,124.6239502088426,125.11274768925311,122.74855852125437,122.98796844482422,24477900,0.0,0.0
2023-05-24 00:00:00-04:00,121.5814204244786,122.44929187251209,120.45419139393755,121.34201049804688,23087900,0.0,0.0
2023-05-25 00:00:00-04:00,124.90325815058665,125.67137605749087,122.59891965128193,124.04536437988281,33812700,0.0,0.0
2023-05-26 00:00:00-04:00,123.76106495254392,125.6913221066131,122.98796204442993,125.12271881103516,25154700,0.0,0.0
2023-05-30 00:00:00-04:00,125.98061510648029,126.07039097093985,122.58894291954523,124.33465576171875,27230700,0.0,0.0
2023-05-31 00:00:00-04:00,123.39695769615489,124.59402251228248,122.79842909344315,123.0677719116211,41548800,0.0,0.0
2023-06-01 00:00:00-04:00,123.19745144979657,124.7336796929004,122.99794445124455,124.06532287597656,25017700,0.0,0.0
2023-06-02 00:00:00-04:00,124.1850251287197,126.43450575240726,124.04536870635779,124.9232177734375,19362400,0.0,0.0
